Thank you for your order from %store_name.,Gracias por su pedido en %store_name.
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","Puede comprobar el estado de su pedido <a href=""%account_url"">accediendo a su cuenta</a>."
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>.","Si tiene preguntas sobre su pedido, puede enviarnos un correo electrónico a <a href=""mailto:%store_email"">%store_email</a>."
Your Invoice #%invoice_id for Order #%order_id,Su factura nº %invoice_id para el pedido nº %order_id
Newsflash: an update on your order,Actualización de su pedido
Breaking news about your order #%increment_id: its status has been changed to <strong>%order_status</strong>.,Últimas noticias sobre su pedido #%increment_id: su estado ha cambiado a <strong>%order_status</strong>.
"If you have questions about it, the team is here to help: email <a href=""mailto:%store_email"">%store_email</a>","Si tiene alguna pregunta al respecto, el equipo está aquí para ayudarle: envíe un correo electrónico a <a href=""mailto:%store_email"">%store_email</a>"
"or call the S-W Experts at <a href=""tel:%store_phone"">%store_phone</a>","o llame a los S-W Experts al <a href=""tel:%store_phone"">%store_phone</a>."
"Hi,","Hola,"
Happy day! Your order is on the way,¡Un día feliz! Su pedido está en camino
"Good news,","Buenas noticias,"
Your order from %store_name has shipped.,Su pedido en %store_name ha sido enviado.
"To get up-to-the-minute info on your order’s journey, you can <a href=""%account_url"">log into your account</a> or click the link below.","Para obtener información al minuto sobre el viaje de tu pedido, puedes <a href=""%account_url""> acceder a tu cuenta</a> o hacer clic en el enlace de abajo."
"Just give us a call or shoot us an email if you have any other questions: <a href=""mailto:%store_email"">%store_email</a>","Llámanos o envíanos un email si tienes alguna pregunta: <a href=""mailto:%store_email"">%store_email</a>"
"or <a href=""tel:%store_phone"">%store_phone</a>","o <a href=""tel:%store_phone"">%store_phone</a>"
Here’s your shipping confirmation. Thanks again for ordering from %store_name!,Aquí tienes tu confirmación de envío. ¡Gracias de nuevo por hacer tu pedido en %store_name!
Your Shipment #%shipment_id for Order #%order_id,Su envío nº %shipment_id para el pedido nº %order_id
Your order just got a shipment update,El pedido acaba de recibir una actualización del envío
The hookah supplies your ordered (order #%increment_id) have a new status of <strong>%order_status</strong>.,Los artículos de cachimba que has pedido (pedido nº %increment_id) tienen un nuevo estado de <strong>%order_status</strong>.
"Check on your order’s status anytime by <a href=""%account_url""> logging into your account </a>.","Compruebe el estado de su pedido en cualquier momento <a href=""%account_url"">accediendo a su cuenta</a>."
"Any other questions? The S-W Experts are ready to help at <a href=""mailto:%store_email"">%store_email</a>","¿Tiene alguna otra pregunta? Los expertos de S-E están listos para ayudar en <a href=""mailto:%store_email"">%store_email</a>"
"& <a href=""tel:%store_phone"">%store_phone</a>","y <a href=""tel:%store_phone"">%store_phone</a>."
Update to your %store_name invoice,Actualizar su factura en %store_name
Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.,El pedido nº %increment_id se ha actualizado con un estado de <strong>%order_status</strong>.
Credit memo for your %store_name order,Credit memo para su orden en %store_name
"%name,","%name,"
Your Credit Memo #%creditmemo_id for Order #%order_id,Su factura rectificada nº %creditmemo_id para el pedido nº %order_id
"Hey there,","Hola,"
"We’re getting your order put together right now, and will email you the tracking number when it ships.","Estamos preparando tu pedido ahora mismo, y te enviaremos por email el número de seguimiento cuando se envíe."
Shipping & Handling,Cargos por manejos y envío
Grand Total,Gran total
Refunded to Store Credit,Reembolsado a crédito de tienda
Your %store_name order has shipped,Se ha enviado su orden de %store_name
Your shipping confirmation is below. Thank you again for your business.,La confirmación de su envío está abajo. Gracias otra vez por su compra.
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","o llámenos al <a href=""tel:%store_phone"">%store_phone</a>"
"We’re getting your order put together right now, and will email the tracking number when it ships. Plus, you can always check in on your order by  <a href=""%account_url"">logging into your account</a>.","Estamos preparando tu pedido ahora mismo, y te enviaremos por email el número de seguimiento cuando se envíe. Además, siempre puedes comprobar el estado de tu pedido <a href=""%account_url"">entrando en tu cuenta</a>."
Password:,Contraseña:
"Forgot your account password? Click <a href=""%reset_url#show-reset-form"">here</a> to reset it.","¿Ha olvidado la contraseña de su cuenta? Haga clic <a href=""%reset_url#show-reset-form"">aquí</a> para restablecerla."
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>","Si tiene preguntas sobre su pedido, puede enviarnos un correo electrónico a <a href=""mailto:%store_email"">%store_email</a>"
"Hey there, %name","Hola, %name"
"Good news, %name","Buenas noticias, %name"
Update to your %store_name order,Actualizar su orden en %store_name
Update to your %store_name shipment,Actualización el envío de %store_name
Update to your %store_name credit memo,Actualizar su credit memo de %store_name
Update to your %store_name invoice,Actualizar su factura en %store_name
