"BACKEND_TT_KLARNAPCLASS", "Tragen Sie hier den Ihnen von Klarna zugewiesene Ratenplan (PCLASS) ein."
"BACKEND_BT_UPDATE_ORDER", "Bestellung aktualisieren"

"BACKEND_CH_KLARNAPAYLATER_MERCHANTID", "Rechnung. Händler ID"
"BACKEND_CH_KLARNASLICEIT_MERCHANTID", "Ratenzahlung. Händler ID"
"BACKEND_CH_KLARNA_CURRENCY", "Ratenzahlung. Währung"
"BACKEND_CH_KLARNA_COUNTRY", "Ratenzahlung. Land"
"BACKEND_CH_KLARNA_LANGUAGE", "Ratenzahlung. Sprache"
"BACKEND_CH_KLARNA_SHARED_SECRET", "Ratenzahlung. Shared Secret Parameter"
"BACKEND_CH_KLARNA_CURRENCY_SWEDISH", "Schwedische Kronen"
"BACKEND_CH_KLARNA_CURRENCY_NORWEGIAN", "Norwegische Kronen"
"BACKEND_CH_KLARNA_CURRENCY_EURO", "Euro"
"BACKEND_CH_KLARNA_CURRENCY_DANISH", "Dänische Kronen"
"BACKEND_CH_KLARNA_COUNTRY_AUSTRIA", "Österreich"
"BACKEND_CH_KLARNA_COUNTRY_DENMARK", "Dänemark"
"BACKEND_CH_KLARNA_COUNTRY_FINLAND", "Finnland"
"BACKEND_CH_KLARNA_COUNTRY_GERMANY", "Deutschland"
"BACKEND_CH_KLARNA_COUNTRY_NETHERLANDS", "Niederlande"
"BACKEND_CH_KLARNA_COUNTRY_NORWAY", "Norwegen"
"BACKEND_CH_KLARNA_COUNTRY_SWEDEN", "Schweden"
"BACKEND_CH_KLARNA_LANGUAGE_DANISH", "Dänisch"
"BACKEND_CH_KLARNA_LANGUAGE_GERMAN", "Deutsch"
"BACKEND_CH_KLARNA_LANGUAGE_AUSTRIA", "Sterreichisch"
"BACKEND_CH_KLARNA_LANGUAGE_FINNISH", "Finnisch"
"BACKEND_CH_KLARNA_LANGUAGE_NORWEGIAN", "Norwegisch"
"BACKEND_CH_KLARNA_LANGUAGE_DUTCH", "Niederländisch"
"BACKEND_CH_KLARNA_LANGUAGE_SWEDISH", "Schwedisch"
"BACKEND_CH_KLARNA_UPDATE_PCLASS", "Update PClass"
"BACKEND_CH_KLARNA_PCLASS_ID", "PClass ID"
"BACKEND_CH_KLARNA_PCLASS_DESC", "PClass Description"
"BACKEND_CH_KLARNA_PCLASS_AMOUNTOFMONTHS", "PClass Amount of Months"
"BACKEND_CH_KLARNA_PCLASS_STARTFEE", "PClass Start Fee"
"BACKEND_CH_KLARNA_PCLASS_INVOICEFEE", "PClass Invoice Fee"
"BACKEND_CH_KLARNA_PCLASS_INTERESTRATE", "PClass Interest Rate"
"BACKEND_CH_KLARNA_PCLASS_MINPURCHASE", "PClass Minimum Purchase"
"BACKEND_CH_KLARNA_PCLASS_COUNTRY", "PClass Country"
"BACKEND_CH_KLARNA_PCLASS_TYPE", "PClass Type"
"BACKEND_CH_KLARNA_PCLASS_EXPIRYDATE", "PClass Expiry Date"

"BACKEND_MC_PM_CARDSSAVED", "Kreditkarte (Gespeichert)"
"BACKEND_MC_PM_DDSAVED", "Lastschrift (Gespeichert)"
"BACKEND_MC_PM_PAYPALSAVED", "PayPal (Gespeichert)"

"BACKEND_GENERAL_MERCHANTEMAIL", "Händler E-Mail-Adressee"
"BACKEND_GENERAL_MERCHANTNO", "Händlernummer (VR pay eCommerce)"
"BACKEND_GENERAL_SHOPURL", "Shop URL"

"BACKEND_MC_NOCARD","Keine Zahlungsdaten gespeichert"
"BACKEND_MC_NOPAYMENT","Keine Zahlungsmethoden vorhanden"

"ERROR_GENERAL_REDIRECT", "Fehler vor Weiterleitung"
"ERROR_MULTIPLE_PAYMENT", "Während des Bezahlens ist es nicht möglich, die Zahlungsseite zu aktualisieren oder ein neues Fenster zu öffnen"
"ERROR_GENERAL_PROCESSING", "Bei der Bearbeitung ist ein Fehler aufgetreten"
"ERROR_MERCHANT_SSL_CERTIFICATE", "SSL-Zertifikat Problem, wenden Sie sich bitte an den Händler."

"BACKEND_CH_MODE_TEST", "TEST"
"BACKEND_CH_MODE_LIVE", "LIVE"

"BACKEND_CH_MODEDEBIT", "Debit"
"BACKEND_CH_MODEPREAUTH", "Pre-Authorization"

"BACKEND_CC_MASTER", "MasterCard"
"BACKEND_CC_VISA", "VISA"
"BACKEND_CC_JCB", "JCB"
"BACKEND_CC_DINERS", "Diners"
"BACKEND_CC_AMEX", "American Express"

"BACKEND_GENERAL_BEHINDPROXY", "Über Proxy"
"BACKEND_GENERAL_PROXYURL", "Proxy-URL"
"BACKEND_GENERAL_PROXYPORT", "Proxy Port"

"BACKEND_GENERAL_WIDGETSTYLE_CARD", "Karte"
"BACKEND_GENERAL_WIDGETSTYLE_PLAIN", "Einfach"
"BACKEND_GENERAL_WIDGETSTYLE_CUSTOM", "benutzerdefiniert"
"BACKEND_GENERAL_WIDGETSTYLE", "Stil der Zahlungsmaske"

"FRONTEND_BT_CANCEL", "Abbrechen"
"FRONTEND_BT_CONFIRM", "Bestätigen"
"FRONTEND_BT_PAYNOW", "Jetzt bezahlen"
"FRONTEND_BT_BACK", "Zurück"
"FRONTEND_BT_NO", "Nein"
"FRONTEND_BT_YES", "Ja"

"FRONTEND_TT_TESTMODE", "TESTMODUS : ES FINDET KEINE REALE ZAHLUNG STATT"
"FRONTEND_RECURRING_WIDGET_HEADER1", "Hinterlegte Zahlungsdaten verwenden"
"FRONTEND_RECURRING_WIDGET_HEADER2", "Alternative Zahlungsdaten verwenden"

"BACKEND_TT_REFUNDED", "Refund erfolgreich ausgeführt"
"BACKEND_TT_REFUNDED_FAILED", "Refund fehlgeschlagen"
"BACKEND_TT_VERSION_TRACKER", "When enabled, you accept to share your IP, email address, etc with Cardprocess."

"SUCCESS_PAYMENT_ACC", "Zahlung akzeptiert"
"SUCCESS_PREAUTH_ACC", "Vor-Authorisierung der Zahlung"

"ERROR_USER_NOTLOGGED", "Sie müssen eingeloggt sein, um diese Zahlungsmethode nutzen zu können"
"ERROR_USER_NOTREG", "Sie müssen Ihre Daten registrieren, um diese Zahlungsmethode nutzen zu können"

"FRONTEND_MC_CHANGE", "Zahlungsarten Ändern"
"FRONTEND_MC_SAVE", "Zahlungsdaten speichern"
"FRONTEND_MC_DELETE", "Zahlungsarten löschen"
"FRONTEND_MC_PAYANDSAFE", "Zahlung abschließen und Daten hinterlegen"

"SUCCESS_MC_UPDATE", "Ihre Zahlungsdaten wurden erfolgreich geändert"
"ERROR_MC_UPDATE", "Leider ist die Änderung Ihrer Zahlungsdaten fehlgeschlagen."

"SUCCESS_MC_ADD", "Ihre Zahlungsart wurde erfolgreich angelegt"
"ERROR_MC_ADD", "Leider ist das Anlegen Ihrer Zahlungsart fehlgeschlagen."

"SUCCESS_MC_DELETE", "Ihre Zahlungsart wurde erfolgreich gelöscht"
"ERROR_MC_DELETE", "Leider ist das löschen Ihrer Zahlungsart fehlgeschlagen."

"ERROR_MC_PAYANDSAFE_FAIL", "Es tut uns leid. Ihre Zahlung konnte nicht erfolgreich abgeschlossen werden"
"ERROR_MC_PAYANDSAFE_FAIL", "Es tut uns leid. Ihre Zahlung konnte nicht erfolgreich abgeschlossen werden"

"ERROR_CCFAIL", "Es tut uns leid. Ihre Zahlung konnte nicht erfolgreich prozessiert werden. Bitte versuchen Sie es erneut."
"ERROR_CCFAIL", "Es tut uns leid. Ihre Zahlung konnte nicht erfolgreich prozessiert werden. Bitte versuchen Sie es erneut."

"ERROR_MC_CC_DOUBLE", "Ihre Kreditkarte war bereits registriert"
"ERROR_MC_CC_NOTREG", "Ihre Kreditkarte ist bisher leider nicht registriert."

"FRONTEND_MC_BT_CHANGE", "Ändern"
"FRONTEND_BT_REGISTER", "Registrieren"
"FRONTEND_TT_REGISTRATION", "Hinweis: Bei der Registrierung wird zur Verifizierung Ihrer Konten/Kartendaten ein kleiner Betrag <1 &euro; belastet und sofort wieder gut geschrieben."
"FRONTEND_MC_DELETESURE", "Sind Sie sicher, dass Sie diese Zahlungsart löschen möchten?"
"FRONTEND_MC_BACK", "Zurück"

"FRONTEND_MC_SETSUCCESS", "Ihre Standard-Zahlungsmethode wurde erfolgreich geändert"
"FRONTEND_MC_SETERROR", "Ihre Standard-Zahlungsmethode konnte leider nicht geändert werden. Bitte versuchen Sie es erneut."

"FRONTEND_MC_INFO", "Meine Zahlungsarten"

"FRONTEND_MC_CCSELECT", "Kreditkarte auswählen"
"FRONTEND_MC_CARDNEW", "Eine neue Karte hinzufügen"
"FRONTEND_MC_CC", "Kreditkarten"
"FRONTEND_MC_VALIDITY", "gültig bis"
"FRONTEND_MC_ENDING", "endet auf"

"FRONTEND_MC_DDSELECT", "Bankverbindung auswählen"
"FRONTEND_MC_DDNEW", "Neue Bankverbindung hinterlegen"
"FRONTEND_MC_DD", "Lastschrift"
"FRONTEND_MC_ACCOUNT", "Konto"
"FRONTEND_MC_HOLDER", "Inhaber"

"FRONTEND_MC_PAYPALSELECT", "PayPal Konto auswählen"
"FRONTEND_MC_PAYPALNEW", "PayPal Konto hinzufügen"
"FRONTEND_MC_PAYPAL", "Paypal"
"FRONTEND_MC_EMAIL", "E-Mail"

"FRONTEND_MC_BT_SETDEFAULT", "Als Standard setzen"
"FRONTEND_MC_BT_DEFAULT", "Standard"
"FRONTEND_MC_BT_DELETE", "Entfernen"
"FRONTEND_MC_BT_ADD", "Hinzufügen"
"FRONTEND_MC_BT_SELECT", "Auswählen"

"ERROR_CC_ACCOUNT", "Sie sind nicht der Inhaber des eingegebenen Kontos. Bitte wählen Sie ein Konto das auf Ihren Namen läuft."
"ERROR_CC_INVALIDDATA", "Ihre Karten-/Kontodaten sind leider nicht korrekt. Bitte versuchen Sie es erneut."
"ERROR_CC_BLACKLIST", "Leider kann die eingegebene Kreditkarte nicht akzeptiert werden. Bitte wählen Sie eine andere Karte oder Bezahlungsmethode."
"ERROR_CC_DECLINED_CARD", "Leider kann die eingegebene Kreditkarte nicht akzeptiert werden. Bitte wählen Sie eine andere Karte oder Bezahlungsmethode."
"ERROR_CC_EXPIRED", "Leider ist die eingegebene Kreditkarte abgelaufen. Bitte wählen Sie eine andere Karte oder Bezahlungsmethode."
"ERROR_CC_INVALIDCVV", "Leider ist die eingegebene Kartenprüfnummer nicht korrekt. Bitte versuchen Sie es erneut."
"ERROR_CC_EXPIRY", "Leider ist das eingegebene Ablaufdatum nicht korrekt. Bitte versuchen Sie es erneut."
"ERROR_CC_LIMIT_EXCEED", "Leider übersteigt der zu zahlende Betrag das Limit Ihrer Kreditkarte. Bitte wählen Sie eine andere Karte oder Bezahlsmethode."
"ERROR_CC_3DAUTH", "Ihr Passwort wurde leider nicht korrekt eingegeben. Bitte versuchen Sie es erneut."
"ERROR_CC_3DERROR", "Leider gab es einen Fehler bei der Durchführung Ihrer Zahlung. Bitte versuchen Sie es erneut."
"ERROR_CC_NOBRAND", "Leider gab es einen Fehler bei der Durchführung Ihrer Zahlung. Bitte versuchen Sie es erneut."
"ERROR_GENERAL_LIMIT_AMOUNT", "Leider übersteigt der zu zahlende Betrag Ihr Limit. Bitte wählen Sie eine andere Bezahlsmethode."
"ERROR_GENERAL_LIMIT_TRANSACTIONS", "Leider übersteigt der zu zahlende Betrag Ihr Transaktionslimit. Bitte wählen Sie eine andere Bezahlsmethode."
"ERROR_CC_DECLINED_AUTH", "Leider ist ILeider ist Ihre Zahlung fehlgeschlagen. Bitte versuchen Sie es erneut."
"ERROR_GENERAL_DECLINED_RISK", "Leider ist Ihre Zahlung fehlgeschlagen. Bitte versuchen Sie es erneut."
"ERROR_CC_ADDRESS", "Leider konnten wir Ihre Kartendaten nicht akzeptieren. Ihre Adresse stimmt nicht mit der Herkunft Ihrer Karte überein."
"ERROR_GENERAL_CANCEL", "Der Vorgang wurde auf Ihren Wunsch abgebrochen. Bitte versuchen Sie es erneut."
"ERROR_CC_RECURRING", "Für die gewählte Karte wurden wiederkehrende Zahlungen deaktiviert. Bitte wählen Sie eine andere Bezahlmethode."
"ERROR_CC_REPEATED", "Leider ist Ihre Zahlung fehlgeschlagen, da Sie mehrfach fehlerhafte Angaben gemacht haben. Bitte wählen Sie eine andere Bezahlmethode."
"ERROR_GENERAL_ADDRESS", "Leider ist Ihre Zahlung fehlgeschlagen. Bitte kontrollieren Sie Ihre persönlichen Angaben."
"ERROR_GENERAL_BLACKLIST", "Die gewählte Bezahlmethode steht leider nicht zur Verfügung. Bitte wählen Sie eine andere Bezahlmethode."
"ERROR_GENERAL_GENERAL", "Leider konnten wir Ihre Transaktion nicht durchführen. Bitte versuchen Sie es erneut."
"ERROR_GENERAL_TIMEOUT", "Leider konnten wir Ihre Transaktion nicht durchführen. Bitte versuchen Sie es erneut."
"ERROR_GIRO_NOSUPPORT", "Giropay wird leider für diese Transaktion nicht unterstützt. Bitte wählen Sie eine andere Bezahlmethode."
"ERROR_SEPA_MANDATE", "Ihr SEPA-Mandat ist nicht gültig. Bitte wählen Sie eine andere Bezahlmethode."
"ERROR_UNKNOWN", "Leider konnten wir Ihre Transaktion nicht durchführen. Bitte versuchen Sie es erneut."
"ERROR_GENERAL_FRAUD_DETECTION", "Leider kam es bei der Abwicklung Ihrer Bestellung zu einem Fehler. Eventuell geleistete Zahlungen werden erstattet."
"BACKEND_TT_FRAUD", "wurde als Betrug eingestuft"
"ERROR_GENERAL_NORESPONSE", "Leider konnte ihre Zahlung nicht bestätigt werden. Bitte setzen Sie sich mit dem Händler in Verbindung."
"ERROR_MESSAGE_BILLING_SHIPPING_NOTSAME", "The selected payment method requires the same billing and shipping address."
"ERROR_MESSAGE_KLARNA_REQUIRED", "You have to agree with Klarna's terms and conditions before doing the payment."

"SUCCESS_GENERAL_UPDATE_PAYMENT", "Der Status der Transaktion wurde erfolgreich aktualisiert."
"ERROR_UPDATE_BACKEND", "Der Status kann nicht aktualisiert werden."

"ERROR_CAPTURE_BACKEND", "Transaktion kann nicht eingezogen werden"
"ERROR_REORDER_BACKEND", "Karteninhaber hat seine Bank beauftragt die wiederkehrende Zahlung zu stoppen"
"ERROR_REFUND_BACKEND", "Die Transaktion kann nicht storniert oder gutgeschrieben werden."
"ERROR_RECEIPT_BACKEND", "Der Zahlungstyp "Receipt" konnte nicht prozessiert werden"
"ERROR_ADDRESS_PHONE", "Leider ist die Transaktion fehlgeschlagen. Bitte geben Sie eine gültige Telefonnummer an."

"BACKEND_GENERAL_MANDATE_ID", "Mandatsnummer"
"BACKEND_GENERAL_MANDATE_DATE", "Datum der Mandatserstellung"
"BACKEND_GENERAL_RESULT_CODE", "Ergebnis Code"
"BACKEND_GENERAL_RESULT_DESCRIPTION", "Beschreibung"
"BACKEND_GENERAL_RISKS_SCORE", "Risiko Bewertung"
"BACKEND_TT_TRANSACTION_ID", "Transaktions-ID"

"BACKEND_TT_REGISTRATION_AMOUNT", "Betrag, der bei der Registrierung von Zahlungsarten gebucht und gutgeschrieben wird (wenn die Registrierung ohne Checkout erfolgt)"
"BACKEND_TT_ENTITY_MOTO", "Wenn Multichannel aktiviert ist, wird diese Entity ID für Rückerstattungen und Captures genutzt"
"BACKEND_TT_MULTICHANNEL", "Wenn aktiviert, werden wiederkehrende Zahlungen über den alternativen Kanal abgewickelt"
"BACKEND_TT_MERCHANT_ID", "Ihre Kundennummer/Händlernummer bei VR pay eCommerce"

"SUCCESS_UPDATE_PCLASS", "Update PClass success"
"ERROR_UPDATE_PCLASS", "Update PClass failed"

"BACKEND_GENERAL_VERSION_TRACKER","Version Tracker"
"VRPAYECOMMERCE_TT_TERMS", "Geschäftsbedingungen"
"VRPAYECOMMERCE_TT_VERSIONTRACKER", "WARNUNG Für die Bereitstellung der besten Dienste für Sie, um Sie über neuere Versionen des Plugins und auch über Sicherheitsprobleme zu informieren, sammelt VR pay einige grundlegende und technische Informationen aus dem Shop-System (für Details siehe Handbuch). Die Informationen werden unter keinen Umständen für Marketing- und / oder Werbezwecke verwendet. Bitte beachten Sie, dass das Deaktivieren des Versions-Trackers die Servicequalität sowie wichtige Sicherheits- und Aktualisierungsinformationen beeinträchtigen kann."
"VRPAYECOMMERCE_BACKEND_BT_OK", "OK"

"FRONTEND_EASYCREDIT_LINK", "Vorvertragliche Informationen zum Ratenkauf hier abrufen"
"FRONTEND_EASYCREDIT_INTEREST", "Zinsbetrag"
"FRONTEND_EASYCREDIT_TOTAL", "Endbetrag"

"ERROR_GENERAL_UNAVAIABLE_CHECKOUT_REVIEW", "Unable to initialize Checkout review."
"ERROR_ORDER_INVALID", "Ihre Angaben sind nicht vollständig. Bitte geben Sie alle Informationen an bevor Sie die Zahlung abschließen."
"ERROR_GENERAL_CAPTURE_PAYMENT", "Leider konnte die Zahlung nicht ausgelöst werden."
"BACKEND_GENERAL_MERCHANT_LOCATION", "Firmensitz"
"BACKEND_GENERAL_MERCHANT_LOCATION_DISCLAIMER", "Firmensitz lt. Handelsregister (Firmenname, Adresse inklusive Land)"
"FRONTEND_MERCHANT_LOCATION_DESC", "Zahlungsempfänger: "
"FRONTEND_INVALID_CARD_HOLDER", "ungültiger Karteninhaber"
"FRONTEND_EASYCREDIT_ACCEPT", "Zahlungspflichtig bestellen"
"FRONTEND_EASYCREDIT_CONFIRM_BUTTON", "Weiter zu easyCredit-Ratenkauf"
"FRONTEND_GENDER_FEMALE", "Weiblich"
"FRONTEND_GENDER_MALE", "Männlich"
"EASYCREDIT_BACKEND_SHOPNAME", "Shopname"
"ERROR_MESSAGE_EASYCREDIT_REQUIRED", "Bitte bestätigen Sie, dass Sie mit der Übermittlung der Daten an easyCredit einverstanden sind, um Klarna nutzen zu können."
"EASYCREDIT_FRONTEND_TERMS", "Ja, ich möchte per Ratenkauf zahlen und willge ein, dass %x Ratenkauf de TeamBank AG (Partner der genossenschaftlichen FiinanzGrupper Volksbanken Raiffeisenbanken)%y zur identitäts- und Bonitätsprüfung sowie Betrugsprävention Anrede und Name, geburtsdatum und -ort, Kontaktdaten (Adresse, Telefon, E-mail) sowie Angaben zur aktuallen und zu früheren Bestellungen übermittlet und das Prufungsergebnis zu diesem Zweck erhält."
"PAYMENT_TITLE_ENTERPAY", "Rechnungskauf/Firmenkunden"
"DETAIL_MESSAGE_ENTERPAY_REDIRECT", "Sie werden zum B2B Rechnungskauf TEBA PAY weitergeleitet. Eine einmalige Registrierung mit Ihren Firmendaten ist erforderlich"
